cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
23,Jefe de Sala Cajera y Azafata,Concesiones y Entretenimientos  Magdalena S.A.C.,,,
23,Cajera,Señor Wong,,,"S/. 1.400,00 (Mensual)"
24,Ejecutivo/ Formador de flota,Alo Taxi,,,
24,Gestor de Flota Vehicular / Callao / Ingreso Inmediato,Overall Strategy,,,"S/. 3.000,00 (Mensual)"
24,Técnico Electricista Automotriz / Flota liviana / Southern Toquepala,CONFIPETROL ANDINA S.A.,,,"S/. 2.100,00 (Mensual)"
24,Mecánico con licencia A2B / control de flota / Minera Constancia / Sueldo base + bonos,AMBIPAR,,,
24,Coordinador  de flota,Alo Taxi,,,
24,asistente de monitoreo de flota,LOGISTIC ACJ S.A.C.,,,
24,Supervisor de Flota en Huachipa,RyM Fumymser SRL,,,
24,Asistente de reclutamiento de Flota / perfiles masivos,WOSAK S.A.C.,,Presencial y remoto,
24,Ejecutivo/ Formador de flota,Alo Taxi,,,
24,"Asistente de Flota,Operador de GPS y Despachador",Empresa de Transportes Unidos Chama S.A.,,,
24,Planner de Gestión de Mantenimiento de Flota,Técnica Avícola S.A.,,,
24,Tecnico Mecanico – Flota,Factoria Automotriz Habich,,,
24,inspector de flota,Hagemsa SAC,,,
24,Supervisor de operaciones flota de buses interprovincial,Empresa de Transportes y Turismo Raraz SAC,,,
24,Analista de Compras y mantenimiento de Flota,P & A LOGISTIC S.A.C,,,
24,Asistente de operaciones Flota,Bermarc,,,
24,Técnico Mecánico / Flota Liviana / Southern Toquepala,CONFIPETROL ANDINA S.A.,,,"S/. 1.700,00 (Mensual)"
24,Técnico mecánico de flota pesada,Los Andes Servicios Corporativos S.A.C,,,
24,Coordinador  de flota,Alo Taxi,,,
24,Coordinador(a) de mantenimiento y taller / flota de camiones,TOURING Y AUTOMOVIL CLUB DEL PERU,,,
24,Técnico mecánico de flota liviana (camiones y buses) para unidad minera de Tacna sistema 14 x 7,CONFIPETROL ANDINA S.A.,,,
24,Asistente de reclutamiento de Flota / perfiles masivos,WOSAK S.A.C.,,Presencial y remoto,
24,Ejecutivo/ Formador de flota,Alo Taxi,,,
24,Asistente de Flota/ Sector Transporte/ San Isidro,Manpower,,Presencial y remoto,
24,Asistente de operaciones Flota,Bermarc,,,
24,Coordinador de Flota,,,,"S/. 2.500,00 (Mensual)"
24,Técnico Electricista Automotriz / Flota liviana / Southern Toquepala,CONFIPETROL ANDINA S.A.,,,"S/. 2.100,00 (Mensual)"
24,Técnico mecánico de flota liviana (camiones y buses) para unidad minera de Tacna sistema 14 x 7,CONFIPETROL ANDINA S.A.,,,
24,Encargado  de flota / Piura / Cocacola,Distribuidora Martinez & Chihuantito SRL,,,
25,Asesores de ventas para Banco Scotiabank ¡Urgente!,Sef Peru Holding SAC,,,
25,Asesor de créditos convenios para el banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor Comercial Banco Scotiabank Sede Chincha,Sef Peru Holding SAC,,,
25,Asesor comercial con el banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Créditos  para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor(a) de Ventas Préstamos por Convenios Scotiabank,Sef Peru Holding SAC,,Presencial y remoto,
25,Asesores de Financiero para Banco Scotiabank ¡Urgente!,Sef Peru Holding SAC,,,
25,Asesor de ventas para Scotiabank Prestamos Personales/Convenios,Sef Peru Holding SAC,,,
25,Supervisor de Ventas de Créditos/Convenios para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor Comercial Banco Scotiabank c/s experiencia,Sef Peru Holding SAC,,,
25,Asesor comercial con el banco Scotiabank,Sef Peru Holding SAC,,,
25,Ejecutivo de Ventas para Scotiabank Creditos Personales/Convenios,Sef Peru Holding SAC,,,
25,Asesor de Créditos  para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor Comercial Banco Scotiabank Sede Chincha,Sef Peru Holding SAC,,,
25,Supervisor de Ventas de Créditos/Convenios para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Créditos  para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Créditos  para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Comercial para trabajar en el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Créditos  para el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Asesor de Comercial para trabajar en el Banco Scotiabank,Sef Peru Holding SAC,,,
25,Ejecutivo de Ventas Banco Scotiabank Chincha,Sef Peru Holding SAC,,,
25,Ejecutivo de Ventas para Scotiabank Prestamos Personales/Convenios,Sef Peru Holding SAC,,,
25,Supervisor Comercial para  Banco Scotiabank  c/experiencia en Convenios !!,Sef Peru Holding SAC,,,
25,Asesor(a) de Ventas Préstamos por Convenios Scotiabank,Sef Peru Holding SAC,,Presencial y remoto,
25,Supervisor de ventas por Convenios Scotiabank,Sef Peru Holding SAC,,,
25,Asesor Comercial Banco Scotiabank c/s experiencia,Sef Peru Holding SAC,,,
26,Técnico de mantenimiento Sanitario,Atlantic City,,,"S/. 2.240,00 (Mensual)"
26,"Ingeniero Químico, Químico o Ing. Sanitario con Exp. en análisis Químico",Aqa Quimica S.A.,,,"S/. 1.500,00 (Mensual)"
26,"Ing. Químico, Químico, Sanitario, Ambiental y Petroquímico.",Aqa Quimica S.A.,,,"S/. 1.130,00 (Mensual)"
26,Ingeniero Residente Sanitario,SEINCO,,,
26,Ingeniero de Costos y Presupuesto Sanitario,Natural Gas Company S.A.C.,,,"S/. 3.000,00 (Mensual)"
26,Ingeniero Sanitario en Obras Edificación (Cercado de Lima),JLV CONSULTORES,,,
26,Ingeniero de Costos y Presupuesto Sanitario,Natural Gas Company S.A.C.,,,"S/. 3.000,00 (Mensual)"
26,ingeniero sanitario,JBE INGENIERIA & CONSTRUCCION S.A.C.,,,"S/. 2.800,00 (Mensual)"
27,Asistente / Analista SIG (Sistema Integrado de Gestión) / Chilca,Baterías Enerjet,,,
27,Asesor de Negocios Con Experiencia Agencia Chilca ( Cañete ),Caja Huancayo,,,"S/. 1.452,00 (Mensual)"
27,Gestor SIG (Sistema Integrado de Gestión) / Chilca,Baterías Enerjet,,,
27,Asistente / Analista SIG (Sistema Integrado de Gestión) / Chilca,Baterías Enerjet,,,
27,Mecánico industrial  Chilca,,,,
27,Gestor SIG (Sistema Integrado de Gestión) / Chilca,Baterías Enerjet,,,
27,Técnico de Mantenimiento Mecánico para Chilca,R&M Recursos Humanos S.A.C.,,,"S/. 2.200,00 (Mensual)"
27,Ingeniero de Producción/ Chilca,Los Portales,,,
27,Analista de aseguramiento de la calidad /Pucusana /Chilca /Punta Hermosa,SMI,,,"S/. 1.584,00 (Mensual)"
27,Convocatoria exclusiva PCD Auxiliar de operaciones Agencia Chilca (Cañete),Caja Huancayo,,,
27,Técnico Mecánico de Mantenimiento  Planta Chilca,J & L ASESORES Y CONSULTORES EN GESTION EMPRESARIAL S.A.C,,,
27,Analista de aseguramiento de la calidad /Pucusana /Chilca /Punta Hermosa,SMI,,,"S/. 1.584,00 (Mensual)"
27,Asesor de Negocios Con Experiencia Agencia Chilca ( Cañete ),Caja Huancayo,,,"S/. 1.452,00 (Mensual)"
28,Asistente Visual  Estilos/ diseño de interiores,Estilos S.R.L.,,,"S/. 1.130,00 (Mensual)"
28,Docente Asesor de Tesis / Tiempo Parcial / Diseño Industrial,Universidad Privada del Norte S.A.C.,,,
28,Arquitecto de Diseño Junior,AREA 29,,,"S/. 1.700,00 (Mensual)"
28,Docente Diseño de Modas,Ansimar - Instituto de Modas y Alta Costura,,,
28,Diseño gráfico,AGENCIA DN-SOFTWARE & MARKETING S.A.C.S.,,,
28,Auxiliar de diseño gráfico y redes sociales,,,,
28,Ingeniero mecánico especialista en diseño de plantas de tratamiento de agua,Mega & Ozono S.A.C.,,,
28,Practicante pre profesional de diseño gráfico,GESMIN S.R.L.,,,
28,Jefe de Diseño gráfico y Marketing,CASAS Y COLORES S.R.L,,,
28,Analista de Sistemas y Aplicaciones / Experiencia en Diseño de Aplicaciones / Ate,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
28,Docente Asesor de Tesis / Tiempo Parcial / Diseño Industrial,Universidad Privada del Norte S.A.C.,,,
28,Ingeniero de Diseño Eléctrico,SOLUTIONS POWER SYSTEM,,Presencial y remoto,
28,Practicante de diseño gráfico,,,,
28,Coordinador (a) De Diseño Moda /Topitop Retail,Topitop,,,
28,Ingeniero de Diseño Mecánico / Automotriz / Lurin,MODASA,,,
28,diseño industrial,INTRAPLAST EIRL,,,
28,Ingeniero de Diseño,,,,
28,Ingeniero de Diseño Eléctrico,SOLUTIONS POWER SYSTEM,,Presencial y remoto,
28,Ingeniero de Diseño con experiencia en sector metalmecánico,CODRISE,,,
28,Diseño Industrial Técnico Egresado Bachiller Ingenierio,ERCON INDUSTRIAS,,,
28,Docente a Tiempo Parcial de Diseño y Gestión de Marcas,inLearning Escuelas de Educación Superior,,Presencial y remoto,
28,"Practicante de diseño gráfico, marketing y administración",SAPERE AUDE CONSULTORIA E.I.R.L.,,,"S/. 570,00 (Mensual)"
28,asistente de marketing y diseño,Radiadores Arequipa,,,
28,Instructor/Especialista de Diseño de Interiores,Semco S.A.,,Presencial y remoto,
28,Asistente de Soporte Técnico y Diseño,CORRALES & CIA. SAC,,,
28,Analista Senior de Diseño de Soluciones Logísticas,Ransa Comercial  S.A.,,,
28,Analista Senior de Diseño de Soluciones Logísticas,Ransa Comercial  S.A.,,,
28,Asistente Visual  Estilos/ diseño de interiores,Estilos S.R.L.,,,"S/. 1.130,00 (Mensual)"
28,Analista de Sistemas y Aplicaciones / Experiencia en Diseño de Aplicaciones / Ate,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
28,Analista de Sistemas y Aplicaciones / Experiencia en Diseño de Aplicaciones / Ate,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
28,Bachiller con conocimiento en diseño de Estructuras Metálicas,,,,
28,Practicante de diseño gráfico,INNOVANDUM,,Presencial y remoto,
28,Ingeniero Mecánico con conocimiento en diseño de Estructuras Metálicas,,,,"S/. 1.000,00 (Mensual)"
28,Asistente de Diseño Curricular,Universidad Peruana Cayetano Heredia,,,
29,Operador cctv / Cercado de Lima /24x24,FRITZ SPORT SAC,,,"S/. 1.300,00 (Mensual)"
29,operador de centro de control,SOLUCIONES NAYRA S.A,,,
29,Operador de Centro de Control Junior 4 x2 /Descansos consecutivos,Verisure Peru SAC,,,
29,Operador de Centro de Mecanizado CNC,Rectificaciones y fabricaciones Mecanicas Budge SAC,,,
29,Operador de centro de control,LIDERMAN,,,
29,Operador de Cámaras CCTV,CAMPO ANDINO SAC,,,
29,Operador de CCTV  Pisco,SECURITAS SAC,,,"S/. 1.600,00 (Mensual)"
29,Operador de CCTV,,,,
29,Asistente de Centro de Control Patrimonial,Mission Produce Perú,,,
29,Operador de Cámaras y Centro de Control / Arequipa,,,,
29,Operador de Centro de Control,WHITE LION TECHNOLOGY,,,"S/. 2.000,00 (Mensual)"
29,Operador de CCTV,,,,
29,"Cámaras IP, Sistema CCTV, DACI, Control de accesos",CODE SYSTEMS,,,"S/. 1.800,00 (Mensual)"
29,Operador de Centro Control,Rock Drill Cont. Civ. y Mineros S.A.C.,,,
29,Operador de centro de control,ULTRASEGUR SAC,,,
29,Operador de Centro de Mecanizado CNC,Mecaniza industrial s.a.c,,,"S/. 2.800,00 (Mensual)"
29,Asistente de Centro de Control / Callao,Transportes y Comercio Sol Del Pacifico E.I.R.L,,,
29,Operador de GPS o CCTV,TRC,,,
29,Operadores de CCTV,Newport Capital SAC,,,
29,Operadores de CCTV,Newport Capital SAC,,,
29,Operador de Centro de Control y GPS,MONTANO MEDICAL & LOGISTICS,,,
29,Operadores de Centro de Control/GPS Lima y Callao con experiencia,LIDERMAN,,,
29,Operador de centro de control y monitoreo CCTV 15x7,Peruvian Andean Trout S.A.C.,,,"S/. 1.800,00 (Mensual)"
29,Operador CCTV para mina en Pasco,K2 Seguridad y Resguardo S.A.C.,,,
29,Operador Centro CNC,FRESOMAC SAC,,,"S/. 2.000,00 (Mensual)"
29,Operador de Centro de Control,Fundo San Fernando S.A.,,,
29,Urgnte!!!! Operador de centro de control/ Ate,LIDERMAN,,,
29,"Cámaras IP, Sistema CCTV, DACI, Control de accesos",CODE SYSTEMS,,,"S/. 1.800,00 (Mensual)"
29,"Cámaras IP, Sistema CCTV, DACI, Control de accesos",CODE SYSTEMS,,,"S/. 1.800,00 (Mensual)"
29,Encargado Centro de Control CCTV / Arequipa,Estilos S.R.L.,,,
29,Operador de Centro Control y Cámaras CCTV / 12 horas / Tottus Arequipa,Iseg Perú S.A.C,,,"S/. 1.800,00 (Mensual)"
29,Operador Centro de Control,K2 Seguridad y Resguardo S.A.C.,,,
29,Operador de Centro Control C/S Experiencia Tercio y Quinto Superior Residencia en Arequipa,TRANSPORTES LIBERTAD SAC,,,
29,Operador CCTV (Huachipa),SECURITAS SAC,,,"S/. 2.200,00 (Mensual)"
29,Operador de cámaras cctv con experiencia 12 horas full día para la Molina Fontana,Iseg Perú S.A.C,,,
29,operador de centro de control,SOLUCIONES NAYRA S.A,,,
29,Operador de CCTV,MEDLOG,,,"S/. 1.745,00 (Mensual)"
29,Operador CCTV,QUE TAL COMPRA DEL PERU S.A.C.,,,
29,Operador de Centro Control C/S Experiencia Tercio y Quinto Superior Residencia en Arequipa,TRANSPORTES LIBERTAD SAC,,,
29,Operador de Centro de Control / Zona Sur,,,,"S/. 2.000,00 (Mensual)"
29,Operador de Centro de Control,WHITE LION TECHNOLOGY,,,"S/. 2.000,00 (Mensual)"
29,Analista de Centro de Control,OCA GLOBAL PERÚ,,,
29,Operador(a) de Centro de Control / CCTV / Lurín / Beneficios / Regimen General / Contrato inmediato,CENTINEL,,,
29,Operador CCTV  para Callao,Consulting Advisers,,,"S/. 1.300,00 (Mensual)"
29,Operador(a) Centro de Control CCTV en TPE Paita,Prosegur,,,
29,Operador(a) Centro de Control CCTV  en Chiclayo,Prosegur,,,
29,Operador(a) Centro de Control CCTV en Ilo,Prosegur,,,
29,Operador de Cámaras CCTV,CAMPO ANDINO SAC,,,
29,Asistente de Centro de Control / Callao,Transportes y Comercio Sol Del Pacifico E.I.R.L,,,
29,Operador de Centro de Control  Minas Huaraz y Trujillo 14x7,LIDERMAN,,,
29,Analista de Centro de Control,OCA GLOBAL PERÚ,,,
29,Operador de Cámaras y Centro de Control / Arequipa,,,,
29,Operador cctv / Cercado de Lima /24x24,FRITZ SPORT SAC,,,"S/. 1.300,00 (Mensual)"
29,Operador de CCTV,ECOSAC,,,
29,Operador de CCTV (Cusco),Rico Pollo S.A.C.,,,
29,Encargado Centro de Control CCTV / Arequipa,Estilos S.R.L.,,,
29,Operador de Centro de Control / Zona Norte,IMPERIVM SECURITY,,,
29,¡Urgente! Operador Centro de Control CCTV C/Exp para Zona de Callao,Iseg Perú S.A.C,,,"S/. 2.100,00 (Mensual)"
29,Asistente de Centro de Control Patrimonial,Mission Produce Perú,,,
29,Operador De Centro De Control Y Gps / 12 Horas / 5 X 2 / Ate,G4S Peru SAC,,,
29,Operador de Centro Control C/S Experiencia Tercio y Quinto Superior Residencia en Arequipa,TRANSPORTES LIBERTAD SAC,,,
29,Operador De Centro De Control Y Gps / 12 Horas Rotativas / Callao,G4S Peru SAC,,,"S/. 2.020,00 (Mensual)"
29,Operador de CCTV (Cusco),Rico Pollo S.A.C.,,,
29,Operador de Centro de Control,Neos S.A.,,,"S/. 2.150,00 (Mensual)"
29,Analista de Centro de Control,OCA GLOBAL PERÚ,,,
29,Operador de centro de control y/o Asistente Administrativo (Callao y San Luis),MIDA EXPRESS S.A.C.,,,
29,Operador de centro de control y monitoreo CCTV 15x7,Peruvian Andean Trout S.A.C.,,,"S/. 1.800,00 (Mensual)"
29,Operador de Centro de Control / Experiencia en Gps,Yobel SCM,,,
30,"Vendedor Full Time Callao (Datos de la entrevista, ingresar al aviso))",Comexa SA,,,
30,Vendedor(a) Full Time Tienda Real Plaza Puruchuco (Ingresar al aviso para datos de entrevista),Comexa SA,,,
30,Promotor(a) Volante  La Rambla San Borja (Ingresar al aviso para datos de entrevista),Comexa SA,,,
31,Gestor de Cobranza Bagua Capital,CAJA TRUJILLO,,,
31,Gestor(a) de Recuperaciones / Gestor(a) de Cobranzas  / Aucayacu,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
31,Gestor Cobranza,Estudio Bedoya Abogados S.C.R.L.,,,
31,Gestor de Cobranza Jaén,CAJA TRUJILLO,,,
31,gestor cobranza,COOPAC SANTA CATALINA LTDA 103,,,
31,Gestor de Cobranza Administrativa Cusco,CAC SANTO DOMINGO DE GUZMAN L,,,"S/. 1.600,00 (Mensual)"
31,Gestor de Recuperaciones Cocachacra La Punta,Fondesurco,,,
31,Analista / Gestor(a) de Seguridad Industrial / Sector Metalmecánica,Manpower,,,
31,Gestor de Cobranza (Ag. Ayaviri),CAJA AREQUIPA,,,
31,Gestor comercial,WINTERHALTER PERU S.A.C.,,,
31,Gestor de Cobranza (Ag. San Juan de Lurigancho),CAJA AREQUIPA,,,
31,Gestor de Activos TI,INDRA,,,
31,Gestor de Cobranza Campo (Descansa sábados y Domingos),RECSA PERÚ,,,
31,Gestor de inventario o auxiliar de auditoria Cusco/Puno/Andahuaylas/Abancay/Ayacucho/Huancavelica,Grupo Tawa,,,"S/. 1.130,00 (Mensual)"
31,Encargado de Area de Marketing o Gestor de Marca con experiencia en rubro gastronómico,Sinergia Corporation EIRL,,,"S/. 2.000,00 (Mensual)"
31,Gestor comercial,NOVA MAQUINARIAS,,,"S/. 1.500,00 (Mensual)"
31,Gestor de Cobranza (Cartera Temprana) / Sueldo Fijo + Movilidad / Planilla Completa / Trujillo,Estilos S.R.L.,,,"S/. 1.200,00 (Mensual)"
31,Gestor de Recuperaciones,CAC DILE,,,
31,Gestor de Marketplace y pedidos web,OFIX SAC,,,"S/. 1.500,00 (Mensual) + Comisiones"
31,Gestor de Cobranza Chachapoyas,CAJA TRUJILLO,,,
31,Gestor de Cobranza Moyobamba,CAJA TRUJILLO,,,
31,Gestor(a) de planillas,ECO HOGAR INMOBILIARIA,,,"S/. 1.700,00 (Mensual)"
31,Gestor de Activos TI,INDRA,,,
31,Gestor de Cobranza  Tienda Ayacucho,CAJA TRUJILLO,,,
31,Gestor de Cobranza Bagua Capital,CAJA TRUJILLO,,,
31,Gestor comercial B2B,,,,
31,Gestor de Cobranza (Ag. San Juan de Lurigancho),CAJA AREQUIPA,,,
31,gestor cobranza,COOPAC SANTA CATALINA LTDA 103,,,
31,Gestor de Venta Credijoya: Tienda Cajamarca,CAJA TRUJILLO,,,
31,Gestor de Marketplace y pedidos web,OFIX SAC,,,"S/. 1.500,00 (Mensual) + Comisiones"
31,Gestor de Cobranzas / Inmobiliaria / Inversiones El Pino,C.M. Y S.,,,
31,Gestor de Calidad,EUROFRESH PERU SAC,,,
31,Gestor de Tesoreria,Alisur SAC,,Presencial y remoto,"S/. 1.800,00 (Mensual)"
31,Gestor de Venta Credijoya: Tienda Cajamarca,CAJA TRUJILLO,,,
31,Gestor de Cobranza  Tienda Ayacucho,CAJA TRUJILLO,,,
31,Caja Prymera / Gestor Comercial / Terminal Terrestre de Plaza Norte,Corporación EW S.A.C.,,,
31,Gestor de Cobranza Chachapoyas,CAJA TRUJILLO,,,
31,Caja Prymera / Gestor de Cobranzas / Villa María del Triunfo,Corporación EW S.A.C.,,,
31,Gestor de Cobranza Zona Norte,INKAFERRO PERÚ S.A.C.,,,
31,Gestor de Cobranza Moyobamba,CAJA TRUJILLO,,,
31,Gestor de crecimiento vertical,FUTURA REINGENIERIA INNOVACION S.A.C.,,,
31,Gestor de retención,Agrovision Peru Sac,,,
31,Gestor de Recuperaciones,CAC DILE,,,
31,Gestor comercial,WINTERHALTER PERU S.A.C.,,,
31,Gestor(a) de Recuperaciones / Gestor(a) de Cobranzas  / Aucayacu,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
31,Gestor de Soluciones de Negocio,Los Portales,,,
31,Gestor de Cobranza (Cartera Temprana) / Sueldo Fijo + Movilidad / Finanzas / Cusco,Estilos S.R.L.,,,
31,Gestor de Cobranza (Ag. Ayaviri),CAJA AREQUIPA,,,
31,Gestor de Cobranza Jaén,CAJA TRUJILLO,,,
31,Gestor Comercial,CENTRO MEDICO SANTA FE R & B S.R.L.,,,"S/. 1.200,00 (Mensual)"
31,Gestor de Tesoreria,Alisur SAC,,Presencial y remoto,"S/. 1.800,00 (Mensual)"
31,Gestor de negocios,Grupo EFE,,,
31,Gestor de Cobranza Zona Norte,INKAFERRO PERÚ S.A.C.,,,
32,Cajeros/as para atención al cliente BCP: Breña/Cercado de Lima/Pueblo Libre/San Miguel,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Se busca Cajeros/as para el BCP en Rioja,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Cajeros(as) para atención al cliente en banco BCP / Quillabamba,Adecco Perú S.A.,,,
32,Se busca Cajeros/as para el BCP en Rioja,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Cajeros/as y Vendedores para el BCP en Chimbote con experiencia en cualquier rubro,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Cajeros/as y Vendedores para el BCP en Chimbote con experiencia en cualquier rubro,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Asesor(a) de Consultas Generales BCP,Adecco Perú S.A.,,,
32,"Trabajo en cobranza sin experiencia, Sueldo fijo más comisiones, atención al cliente BCP Interbank",,,,"S/. 1.130,00 (Mensual)"
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP / Piura,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP / Cusco,Adecco Perú S.A.,,,
32,Cajeros/as para atención al cliente BCP:Jesus Maria /Magdalena del Mar/San Isidro,Adecco Perú S.A.,,,
32,Asesor(a) de Consultas Generales BCP,Adecco Perú S.A.,,,
32,Atención al cliente Personal sin experiencia Horario de oficina de L a V BCP Interbank Arequipa,,,,"S/. 1.130,00 (Mensual)"
32,Cajeros/as para atención al cliente BCP:La Molina/Santiago de Surco,Adecco Perú S.A.,,,
32,BCP en ILO / Se busca Cajeros/as y Vendedores con experiencia en cualquier rubro de caja,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,BCP Nazca / Se busca Cajeros/as y Vendedores con experiencia en rubro de caja,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,BCP en ILO / Se busca Cajeros/as y Vendedores con experiencia en cualquier rubro de caja,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Se busca Cajeros/as para el BCP en Chimbote,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,BCP Asesor/a de plataforma Lima Sur,Adecco Perú S.A.,,,
32,Atención al cliente  en banco BCP: Lima Norte,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP / Camana,Adecco Perú S.A.,,,
32,Atención al Cliente   BCP,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP / Arequipa,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP / Juliaca,Adecco Perú S.A.,,,
32,Personal sin experiencia Atención al cliente Horario de Oficina BCP Interbank,,,,"S/. 1.130,00 (Mensual)"
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Atención al cliente planilla BCP / Huaraz,Adecco Perú S.A.,,,
32,Atención al cliente planilla BCP / Trujillo,Adecco Perú S.A.,,,
32,Atención al cliente planilla BCP / Tumbes,Adecco Perú S.A.,,,
32,Atención al cliente planilla BCP / Cajamarca,Adecco Perú S.A.,,,
32,Atención al cliente  en banco BCP: Lima Centro,Adecco Perú S.A.,,,
32,Ingreso Inmediato! Asesor de Refinanciamiento BCP Interbank,RECSA PERÚ,,,
32,Atención al cliente Personal sin experiencia Horario de oficina de L a V Interbank BCP,,,,"S/. 1.130,00 (Mensual)"
32,Atención al cliente planilla BCP / Tacna,Adecco Perú S.A.,,,
32,BCP Asesor/a de plataforma Lima Sur,Adecco Perú S.A.,,,
32,Atención al cliente/ Planilla completa  en banco BCP: LIMA SUR,Adecco Perú S.A.,,,"S/. 1.130,00 (Mensual)"
32,Asesor/a de Consultas Generales BCP,Adecco Perú S.A.,,,
32,Asesor/a de Consultas Generales BCP,Adecco Perú S.A.,,Presencial y remoto,
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Cajeros(as) para atención al cliente en banco BCP,Adecco Perú S.A.,,,
32,Atención al cliente  en banco BCP: Lima Sur,Adecco Perú S.A.,,,
32,Atención al cliente 6 meses de experiencia planilla BCP Arequipa,Adecco Perú S.A.,,,
32,Asesor/a de Consultas Generales BCP,Adecco Perú S.A.,,,
32,Cajeros/as para atención al cliente BCP:La Victoria/Lince/San Borja/Surquillo,Adecco Perú S.A.,,,
32,Atención al cliente  6 meses de experiencia planilla BCP: Lima Sur,Adecco Perú S.A.,,,
32,Atención al cliente para banco BCP / Arequipa,Adecco Perú S.A.,,,
33,Vendedor de Campo (Lubricantes),,,,
33,Vendedor Campo,VITAL SUR,,,"S/. 570,00 (Mensual) + Comisiones"
33,Vendedor en Campo,Turismo JAKSA,,,
33,Vendedor de Campo (Con/Sin experiencia),Corporacion de Industrias Standford SAC,,,
33,Vendedor/a de campo para Makro Piura 1,Grupo Intercorp,,,"S/. 1.500,00 (Mensual)"
33,Vendedor de Campo en Arriola,CADECO,,,
33,Vendedor de campo Movistar Huánuco /Planilla,,,,"S/. 1.130,00 (Mensual)"
33,Vendedor/a de campo Makro Zona Norte,Grupo Intercorp,,,
33,vendedor campo,AMERU TRADING DEL PERU S.A.,,,"S/. 1.400,00 (Mensual) + Comisiones"
33,Vendedor de campo/ruta,PAUSER DISTRIBUCIONES,,,"S/. 1.130,00 (Mensual)"
33,Vendedor de Campo,CADECO,,,
33,vendedor campo,MULTISERVICIOS FERROVELOZ EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,,,"S/. 1.400,00 (Mensual) + Comisiones"
33,Vendedor de campo Movistar / Huancayo / Gana más de 2500 en planilla,,,,"S/. 1.130,00 (Mensual)"
33,Vendedor de Campo /Lima Norte /Ventanilla,GRUPO VALLENORTE,,,
33,Vendedor de Campo con exp. en Abarrotes/Cusco,GRUPO VALLENORTE,,,
33,Vendedor/a de campo Makro SMP,Grupo Intercorp,,,
33,Vendedor campo,MOLINERA Y DISTRIBUIDORA SAN CARLOS E.I.R.L.,,,
33,Vendedor de Campo,,,,"S/. 1.330,00 (Mensual)"
33,Vendedor Campo,Gestiona Talento,,,"S/. 2.000,00 (Mensual) + Comisiones"
33,Vendedor de Campo,BEST CABLE PERU,,,
33,Asesor Comercial/ Vendedor en Campo para Estaciones de Servicio,SSP ventas del Peru,,,"S/. 2.000,00 (Mensual)"
33,Vendedor de Campo (Lubricantes),,,,
33,Vendedor/a de campo Makro Callao,Grupo Intercorp,,,
34,Secretaria Administrativa,Grupo Telesistemas SAC,,,
34,Secretaria de Dirección Médica,Grupo San Pablo,,,
34,secretaria asistente,TRAUMA SPINE E.I.R.L.,,,"S/. 1.800,00 (Mensual)"
34,Secretaria Recepcionista,,,,"S/. 1.130,00 (Mensual)"
34,secretaria,IMERCO SAC,,,"S/. 1.300,00 (Mensual)"
